timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
08:10 25-04-2022,278,65,42,563000,2610,,,,,,,56500,53541.3,205.15,,,,139000,34793.4,6.26,268000,225.2,0.26,23000,10246.6,4.18,,0,0,,0,0,11600,4729.2,38.89,,,,82400,,,, Belgio_nan_205945.4_526.44; Germania_nan_253462.6_1829.09;
08:20 25-04-2022,278,65,42,563000,2610,,,,,,,56500,53541.3,205.15,,,,139000,34793.4,6.26,268000,225.2,0.26,23000,10246.6,4.18,,0,0,,0,0,11600,4729.2,38.89,,,,82400,,,, Belgio_nan_205945.4_526.44; Germania_nan_253462.6_1829.09;
08:30 25-04-2022,278,65,42,563000,2610,,,,,,,56500,53541.3,205.15,,,,139000,34793.4,6.26,268000,225.2,0.26,23000,10246.6,4.18,,0,0,,0,0,11600,4729.2,38.89,,,,82400,,,, Belgio_nan_205945.4_526.44; Germania_nan_253462.6_1829.09;
08:40 25-04-2022,280,65,42,564000,2640,,,,,,,56500,53523.6,205.39,,,,139000,34742.4,6.34,268000,225.6,0.26,23000,10264.8,4.22,,0,0,,0,0,11600,4737.6,38.81,,,,82400,,,, Belgio_nan_205860.0_540.67; Germania_nan_254589.6_1844.3;
08:50 25-04-2022,280,65,42,564000,2640,,,,,,,56500,53523.6,205.39,,,,139000,34742.4,6.34,268000,225.6,0.26,23000,10264.8,4.22,,0,0,,0,0,11600,4737.6,38.81,,,,82400,,,, Belgio_nan_205860.0_540.67; Germania_nan_254589.6_1844.3;
09:00 25-04-2022,256,67,45,610000,2610,,,,,,,56500,50996.0,195.75,,,,139000,13237.0,2.35,268000,4270.0,3.13,23000,6771.0,2.61,,0,0,,0,0,11600,24217.0,198.36,,,,82400,,,, Belgio_nan_223138.0_585.68; Germania_nan_287371.0_1621.85;
09:10 25-04-2022,256,67,45,610000,2610,,,,,,,56500,50996.0,195.75,,,,139000,13237.0,2.35,268000,4270.0,3.13,23000,6771.0,2.61,,0,0,,0,0,11600,24217.0,198.36,,,,82400,,,, Belgio_nan_223138.0_585.68; Germania_nan_287371.0_1621.85;
09:20 25-04-2022,256,67,45,610000,2610,,,,,,,56500,50996.0,195.75,,,,139000,13237.0,2.35,268000,4270.0,3.13,23000,6771.0,2.61,,0,0,,0,0,11600,24217.0,198.36,,,,82400,,,, Belgio_nan_223138.0_585.68; Germania_nan_287371.0_1621.85;
09:30 25-04-2022,256,67,45,610000,2610,,,,,,,56500,50996.0,195.75,,,,139000,13237.0,2.35,268000,4270.0,3.13,23000,6771.0,2.61,,0,0,,0,0,11600,24217.0,198.36,,,,82400,,,, Belgio_nan_223138.0_585.68; Germania_nan_287371.0_1621.85;
09:40 25-04-2022,256,67,45,610000,2610,,,,,,,56500,50996.0,195.75,,,,139000,13237.0,2.35,268000,4270.0,3.13,23000,6771.0,2.61,,0,0,,0,0,11600,24217.0,198.36,,,,82400,,,, Belgio_nan_223138.0_585.68; Germania_nan_287371.0_1621.85;
09:50 25-04-2022,299,61,38,609000,3040,,,,,,,56500,50973.3,195.47,,,,139000,13215.3,2.43,268000,4263.0,3.04,23000,6759.9,2.74,,0,0,,0,0,11600,24238.2,198.21,,,,82400,,,, Belgio_nan_223137.6_594.32; Germania_nan_286412.7_2043.79;
10:00 25-04-2022,249,69,49,647000,2680,,,,,,,56500,52536.4,201.0,,,,139000,6728.8,1.34,268000,19992.3,15.01,23000,4981.9,1.88,,0,0,,0,0,11600,31767.7,258.89,,,,82400,,,, Belgio_nan_207557.6_496.07; Germania_nan_323370.6_1706.09;
10:10 25-04-2022,249,69,49,647000,2680,,,,,,,56500,52536.4,201.0,,,,139000,6728.8,1.34,268000,19992.3,15.01,23000,4981.9,1.88,,0,0,,0,0,11600,31767.7,258.89,,,,82400,,,, Belgio_nan_207557.6_496.07; Germania_nan_323370.6_1706.09;
10:20 25-04-2022,249,69,49,647000,2680,,,,,,,56500,52536.4,201.0,,,,139000,6728.8,1.34,268000,19992.3,15.01,23000,4981.9,1.88,,0,0,,0,0,11600,31767.7,258.89,,,,82400,,,, Belgio_nan_207557.6_496.07; Germania_nan_323370.6_1706.09;
10:30 25-04-2022,249,69,49,647000,2680,,,,,,,56500,52536.4,201.0,,,,139000,6728.8,1.34,268000,19992.3,15.01,23000,4981.9,1.88,,0,0,,0,0,11600,31767.7,258.89,,,,82400,,,, Belgio_nan_207557.6_496.07; Germania_nan_323370.6_1706.09;
10:40 25-04-2022,249,69,49,647000,2680,,,,,,,56500,52536.4,201.0,,,,139000,6728.8,1.34,268000,19992.3,15.01,23000,4981.9,1.88,,0,0,,0,0,11600,31767.7,258.89,,,,82400,,,, Belgio_nan_207557.6_496.07; Germania_nan_323370.6_1706.09;
10:50 25-04-2022,300,60,40,643000,3210,,,,,,,56500,52468.8,200.95,,,,139000,6751.5,1.28,268000,19997.3,15.09,23000,5015.4,1.93,,0,0,,0,0,11600,31764.2,259.05,,,,82400,,,, Belgio_nan_208975.0_554.69; Germania_nan_318027.8_2177.02;
11:00 25-04-2022,278,65,48,631000,2920,,,,,,,56500,53004.0,202.94,,,,139000,2524.0,0.58,268000,57484.1,43.22,23000,6499.3,2.63,,0,0,,0,0,11600,19750.3,161.18,,,,82400,,,, Belgio_nan_176427.6_403.54; Germania_nan_315373.8_2106.2;
11:10 25-04-2022,278,65,48,631000,2920,,,,,,,56500,53004.0,202.94,,,,139000,2524.0,0.58,268000,57484.1,43.22,23000,6499.3,2.63,,0,0,,0,0,11600,19750.3,161.18,,,,82400,,,, Belgio_nan_176427.6_403.54; Germania_nan_315373.8_2106.2;
11:20 25-04-2022,278,65,48,631000,2920,,,,,,,56500,53004.0,202.94,,,,139000,2524.0,0.58,268000,57484.1,43.22,23000,6499.3,2.63,,0,0,,0,0,11600,19750.3,161.18,,,,82400,,,, Belgio_nan_176427.6_403.54; Germania_nan_315373.8_2106.2;
11:30 25-04-2022,278,65,48,631000,2920,,,,,,,56500,53004.0,202.94,,,,139000,2524.0,0.58,268000,57484.1,43.22,23000,6499.3,2.63,,0,0,,0,0,11600,19750.3,161.18,,,,82400,,,, Belgio_nan_176427.6_403.54; Germania_nan_315373.8_2106.2;
11:40 25-04-2022,278,65,48,636000,2950,,,,,,,56500,52978.8,203.25,,,,139000,2480.4,0.59,268000,57494.4,43.07,23000,6487.2,2.65,,0,0,,0,0,11600,19716.0,161.37,,,,82400,,,, Belgio_nan_176426.4_401.5; Germania_nan_320353.2_2137.57;
11:50 25-04-2022,278,65,48,636000,2950,,,,,,,56500,52978.8,203.25,,,,139000,2480.4,0.59,268000,57494.4,43.07,23000,6487.2,2.65,,0,0,,0,0,11600,19716.0,161.37,,,,82400,,,, Belgio_nan_176426.4_401.5; Germania_nan_320353.2_2137.57;
12:00 25-04-2022,210,76,61,635000,2220,,,,,,,56500,52768.5,202.46,,,,139000,1016.0,0.22,268000,73088.5,54.83,23000,3238.5,1.33,,0,0,,0,0,11600,10731.5,87.91,,,,82400,,,, Belgio_nan_162623.5_353.2; Germania_nan_331533.5_1520.03;
12:10 25-04-2022,210,76,61,635000,2220,,,,,,,56500,52768.5,202.46,,,,139000,1016.0,0.22,268000,73088.5,54.83,23000,3238.5,1.33,,0,0,,0,0,11600,10731.5,87.91,,,,82400,,,, Belgio_nan_162623.5_353.2; Germania_nan_331533.5_1520.03;
12:20 25-04-2022,210,76,61,635000,2220,,,,,,,56500,52768.5,202.46,,,,139000,1016.0,0.22,268000,73088.5,54.83,23000,3238.5,1.33,,0,0,,0,0,11600,10731.5,87.91,,,,82400,,,, Belgio_nan_162623.5_353.2; Germania_nan_331533.5_1520.03;
12:30 25-04-2022,210,76,61,635000,2220,,,,,,,56500,52768.5,202.46,,,,139000,1016.0,0.22,268000,73088.5,54.83,23000,3238.5,1.33,,0,0,,0,0,11600,10731.5,87.91,,,,82400,,,, Belgio_nan_162623.5_353.2; Germania_nan_331533.5_1520.03;
12:40 25-04-2022,270,67,51,632000,2850,,,,,,,56500,52772.0,202.63,,,,139000,1011.2,0.29,268000,72996.0,54.72,23000,3223.2,1.43,,0,0,,0,0,11600,10744.0,88.06,,,,82400,,,, Belgio_nan_159011.2_362.24; Germania_nan_332242.4_2140.92;
12:50 25-04-2022,270,67,51,632000,2850,,,,,,,56500,52772.0,202.63,,,,139000,1011.2,0.29,268000,72996.0,54.72,23000,3223.2,1.43,,0,0,,0,0,11600,10744.0,88.06,,,,82400,,,, Belgio_nan_159011.2_362.24; Germania_nan_332242.4_2140.92;
13:00 25-04-2022,267,69,58,651000,2900,,,,,,,56500,54293.4,207.93,,,,139000,781.2,0.0,268000,93548.7,70.18,23000,10741.5,4.35,,0,0,,0,0,11600,8528.1,69.31,,,,82400,,,, Belgio_nan_106568.7_223.3; Germania_nan_376668.6_2324.64;
13:10 25-04-2022,267,69,58,651000,2900,,,,,,,56500,54293.4,207.93,,,,139000,781.2,0.0,268000,93548.7,70.18,23000,10741.5,4.35,,0,0,,0,0,11600,8528.1,69.31,,,,82400,,,, Belgio_nan_106568.7_223.3; Germania_nan_376668.6_2324.64;
13:20 25-04-2022,267,69,58,651000,2900,,,,,,,56500,54293.4,207.93,,,,139000,781.2,0.0,268000,93548.7,70.18,23000,10741.5,4.35,,0,0,,0,0,11600,8528.1,69.31,,,,82400,,,, Belgio_nan_106568.7_223.3; Germania_nan_376668.6_2324.64;
13:30 25-04-2022,267,69,58,651000,2900,,,,,,,56500,54293.4,207.93,,,,139000,781.2,0.0,268000,93548.7,70.18,23000,10741.5,4.35,,0,0,,0,0,11600,8528.1,69.31,,,,82400,,,, Belgio_nan_106568.7_223.3; Germania_nan_376668.6_2324.64;
13:40 25-04-2022,267,69,58,651000,2900,,,,,,,56500,54293.4,207.93,,,,139000,781.2,0.0,268000,93548.7,70.18,23000,10741.5,4.35,,0,0,,0,0,11600,8528.1,69.31,,,,82400,,,, Belgio_nan_106568.7_223.3; Germania_nan_376668.6_2324.64;
13:50 25-04-2022,267,69,58,651000,2890,,,,,,,56500,54293.4,207.79,,,,139000,781.2,0.0,268000,93548.7,69.94,23000,10741.5,4.33,,0,0,,0,0,11600,8528.1,69.36,,,,82400,,,, Belgio_nan_106568.7_221.09; Germania_nan_376538.4_2317.49;
14:00 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
14:10 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
14:20 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
14:30 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
14:40 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
14:50 25-04-2022,192,80,68,659000,2110,,,,,,,56500,54697.0,209.94,,,,139000,2504.2,0.42,268000,97466.1,73.22,23000,9753.2,3.8,,0,0,,0,0,11600,7776.2,63.3,,,,82400,,,, Belgio_nan_122178.6_246.66; Germania_nan_364624.7_1512.66;
15:00 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
15:10 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
15:20 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
15:30 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
15:40 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
15:50 25-04-2022,238,73,58,646000,2560,,,,,,,56500,50452.6,193.28,,,,139000,12726.2,2.3,268000,84496.8,63.23,23000,8268.8,3.33,,0,0,,0,0,11600,10013.0,81.41,,,,82400,,,, Belgio_nan_162921.2_320.0; Germania_nan_317121.4_1896.45;
16:00 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
16:10 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
16:20 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
16:30 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
16:40 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
16:50 25-04-2022,263,69,56,641000,2820,,,,,,,56500,47241.7,181.33,,,,139000,8525.3,1.69,268000,67753.7,50.76,23000,3269.1,1.41,,0,0,,0,0,11600,18973.6,155.38,,,,82400,,,, Belgio_nan_130699.9_250.13; Germania_nan_364600.8_2179.3;
17:00 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
17:10 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
17:20 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
17:30 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
17:40 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
17:50 25-04-2022,242,73,59,604000,2440,,,,,,,56500,53272.8,204.47,,,,139000,7248.0,1.22,268000,80573.6,60.51,23000,5979.6,2.44,,0,0,,0,0,11600,4771.6,38.8,,,,82400,,,, Belgio_nan_144899.6_278.4; Germania_nan_307254.8_1854.16;
18:00 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
18:10 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
18:20 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
18:30 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
18:40 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
18:50 25-04-2022,228,74,55,601000,2280,,,,,,,56500,53008.2,203.15,,,,139000,6010.0,1.14,268000,72480.6,54.26,23000,8233.7,3.19,,0,0,,0,0,11600,6490.8,53.12,,,,82400,,,, Belgio_nan_197729.0_380.53; Germania_nan_256987.6_1584.83;
19:00 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
19:10 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
19:20 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
19:30 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
19:40 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
19:50 25-04-2022,278,67,51,604000,2800,,,,,,,56500,50252.8,192.36,,,,139000,3744.8,0.56,268000,54239.2,40.6,23000,8758.0,3.36,,0,0,,0,0,11600,11778.0,95.76,,,,82400,,,, Belgio_nan_145745.2_302.4; Germania_nan_329482.0_2164.4;
20:00 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
20:10 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
20:20 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
20:30 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
20:40 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
20:50 25-04-2022,261,70,55,601000,2610,,,,,,,56500,52527.4,200.97,,,,139000,4026.7,0.78,268000,31792.9,23.75,23000,3245.4,1.3,,0,0,,0,0,11600,6490.8,52.98,,,,82400,,,, Belgio_nan_120560.6_285.53; Germania_nan_382416.3_2044.67;
21:00 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
21:10 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
21:20 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
21:30 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
21:40 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
21:50 25-04-2022,294,63,42,610000,2990,,,,,,,56500,54473.0,209.0,,,,139000,15006.0,2.69,268000,15982.0,11.96,23000,3477.0,1.5,,0,0,,0,0,11600,7259.0,59.2,,,,82400,,,, Belgio_nan_209230.0_511.59; Germania_nan_304512.0_2194.06;
22:00 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
22:10 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
22:20 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
22:30 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
22:40 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
22:50 25-04-2022,272,68,53,625000,2830,,,,,,,56500,57000.0,218.48,,,,139000,20000.0,3.68,268000,10000.0,7.64,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.58,,,,82400,,,, Belgio_nan_134312.5_336.49; Germania_nan_393687.5_2189.85;
23:00 25-04-2022,267,68,52,625000,2780,,,,,,,56500,57000.0,218.51,,,,139000,20000.0,3.61,268000,10000.0,7.51,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.39,,,,82400,,,, Belgio_nan_135000.0_308.86; Germania_nan_393000.0_2167.84;
23:10 25-04-2022,267,68,52,625000,2780,,,,,,,56500,57000.0,218.51,,,,139000,20000.0,3.61,268000,10000.0,7.51,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.39,,,,82400,,,, Belgio_nan_135000.0_308.86; Germania_nan_393000.0_2167.84;
23:20 25-04-2022,267,68,52,625000,2780,,,,,,,56500,57000.0,218.51,,,,139000,20000.0,3.61,268000,10000.0,7.51,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.39,,,,82400,,,, Belgio_nan_135000.0_308.86; Germania_nan_393000.0_2167.84;
23:30 25-04-2022,267,68,52,625000,2780,,,,,,,56500,57000.0,218.51,,,,139000,20000.0,3.61,268000,10000.0,7.51,23000,1000.0,0.28,,0,0,,0,0,11600,9000.0,73.39,,,,82400,,,, Belgio_nan_135000.0_308.86; Germania_nan_393000.0_2167.84;
