timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
10:50 23-04-2022,222,72,48,6630000,24500,1400000,1411527,281.75,0,0,0,116000,54366,208.25,2640000,1268982,17297.0,2960000,747864,137.2,1160000,245310,183.75,6140000,2077842,828.1,0,0,0,,0,0,2220000,409734,3339.35,,,,,,, Moldavia_nan_-117351.0_433.65; Serbia_1130000.0_-591396.0_2185.4;, Bulgaria_nan_208845.0_1406.3; Ungheria_nan_27183.0_107.8; Ucraina_650000.0_179010.0_708.05;
11:00 23-04-2022,227,72,47,6580000,24900,1400000,1410752,283.86,0,0,0,116000,53956,206.67,2640000,1279152,17514.66,2960000,521794,94.62,1160000,305970,229.08,6140000,2155608,864.03,0,0,0,,0,0,2220000,409934,3354.03,,,,,,, Moldavia_nan_-16450.0_62.25; Serbia_1130000.0_-590884.0_2238.51;, Bulgaria_nan_209244.0_1431.75; Ungheria_nan_53956.0_206.67; Ucraina_650000.0_178976.0_712.14;
11:10 23-04-2022,227,72,47,6580000,24900,1400000,1410752,283.86,0,0,0,116000,53956,206.67,2640000,1279152,17514.66,2960000,521794,94.62,1160000,305970,229.08,6140000,2155608,864.03,0,0,0,,0,0,2220000,409934,3354.03,,,,,,, Moldavia_nan_-16450.0_62.25; Serbia_1130000.0_-590884.0_2238.51;, Bulgaria_nan_209244.0_1431.75; Ungheria_nan_53956.0_206.67; Ucraina_650000.0_178976.0_712.14;
11:20 23-04-2022,227,72,47,6580000,24900,1400000,1410752,283.86,0,0,0,116000,53956,206.67,2640000,1279152,17514.66,2960000,521794,94.62,1160000,305970,229.08,6140000,2155608,864.03,0,0,0,,0,0,2220000,409934,3354.03,,,,,,, Moldavia_nan_-16450.0_62.25; Serbia_1130000.0_-590884.0_2238.51;, Bulgaria_nan_209244.0_1431.75; Ungheria_nan_53956.0_206.67; Ucraina_650000.0_178976.0_712.14;
11:30 23-04-2022,227,72,47,6580000,24900,1400000,1410752,283.86,0,0,0,116000,53956,206.67,2640000,1279152,17514.66,2960000,521794,94.62,1160000,305970,229.08,6140000,2155608,864.03,0,0,0,,0,0,2220000,409934,3354.03,,,,,,, Moldavia_nan_-16450.0_62.25; Serbia_1130000.0_-590884.0_2238.51;, Bulgaria_nan_209244.0_1431.75; Ungheria_nan_53956.0_206.67; Ucraina_650000.0_178976.0_712.14;
11:40 23-04-2022,227,72,47,6580000,24900,1400000,1410752,283.86,0,0,0,116000,53956,206.67,2640000,1279152,17514.66,2960000,521794,94.62,1160000,305970,229.08,6140000,2155608,864.03,0,0,0,,0,0,2220000,409934,3354.03,,,,,,, Moldavia_nan_-16450.0_62.25; Serbia_1130000.0_-590884.0_2238.51;, Bulgaria_nan_209244.0_1431.75; Ungheria_nan_53956.0_206.67; Ucraina_650000.0_178976.0_712.14;
11:50 23-04-2022,227,71,47,6620000,25100,1400000,1410060,283.63,0,0,0,116000,53622,205.82,2640000,1278322,17507.25,2960000,521656,95.38,1160000,305844,230.92,6140000,2154810,863.44,0,0,0,,0,0,2220000,409778,3353.36,,,,,,, Moldavia_nan_-15888.0_60.24; Serbia_1130000.0_-517684.0_1965.33;, Bulgaria_nan_219122.0_1500.98; Ungheria_nan_50974.0_203.31; Ucraina_650000.0_215812.0_858.42;
12:00 23-04-2022,230,71,47,6600000,25200,1400000,1411740,282.24,0,0,0,116000,53460,204.12,2640000,1301520,17758.44,2960000,398640,73.08,1160000,372900,279.72,6140000,2212980,884.52,0,0,0,,0,0,2220000,408540,3328.92,,,,,,, Moldavia_nan_-17820.0_68.04; Serbia_1130000.0_-518100.0_1980.72;, Bulgaria_nan_219120.0_1512.0; Ungheria_nan_5940.0_22.68; Ucraina_650000.0_215820.0_856.8;
12:10 23-04-2022,230,71,47,6600000,25200,1400000,1411740,282.24,0,0,0,116000,53460,204.12,2640000,1301520,17758.44,2960000,398640,73.08,1160000,372900,279.72,6140000,2212980,884.52,0,0,0,,0,0,2220000,408540,3328.92,,,,,,, Moldavia_nan_-17820.0_68.04; Serbia_1130000.0_-518100.0_1980.72;, Bulgaria_nan_219120.0_1512.0; Ungheria_nan_5940.0_22.68; Ucraina_650000.0_215820.0_856.8;
12:20 23-04-2022,230,71,47,6600000,25200,1400000,1411740,282.24,0,0,0,116000,53460,204.12,2640000,1301520,17758.44,2960000,398640,73.08,1160000,372900,279.72,6140000,2212980,884.52,0,0,0,,0,0,2220000,408540,3328.92,,,,,,, Moldavia_nan_-17820.0_68.04; Serbia_1130000.0_-518100.0_1980.72;, Bulgaria_nan_219120.0_1512.0; Ungheria_nan_5940.0_22.68; Ucraina_650000.0_215820.0_856.8;
12:30 23-04-2022,230,71,47,6600000,25200,1400000,1411740,282.24,0,0,0,116000,53460,204.12,2640000,1301520,17758.44,2960000,398640,73.08,1160000,372900,279.72,6140000,2212980,884.52,0,0,0,,0,0,2220000,408540,3328.92,,,,,,, Moldavia_nan_-17820.0_68.04; Serbia_1130000.0_-518100.0_1980.72;, Bulgaria_nan_219120.0_1512.0; Ungheria_nan_5940.0_22.68; Ucraina_650000.0_215820.0_856.8;
12:40 23-04-2022,230,71,47,6600000,25200,1400000,1411740,282.24,0,0,0,116000,53460,204.12,2640000,1301520,17758.44,2960000,398640,73.08,1160000,372900,279.72,6140000,2212980,884.52,0,0,0,,0,0,2220000,408540,3328.92,,,,,,, Moldavia_nan_-17820.0_68.04; Serbia_1130000.0_-518100.0_1980.72;, Bulgaria_nan_219120.0_1512.0; Ungheria_nan_5940.0_22.68; Ucraina_650000.0_215820.0_856.8;
12:50 23-04-2022,236,70,46,6740000,26500,1400000,1410008,280.9,0,0,0,116000,53246,204.05,2640000,1300146,17778.85,2960000,397660,74.2,1160000,372048,278.25,6140000,2210720,885.1,0,0,0,,0,0,2220000,407770,3333.7,,,,,,, Moldavia_nan_-17524.0_68.9; Serbia_1130000.0_-523698.0_2061.7;, Bulgaria_nan_452928.0_3129.65; Ungheria_nan_674.0_2.65; Ucraina_650000.0_134126.0_532.65;
13:00 23-04-2022,232,71,47,6690000,25900,1400000,1410921,282.31,0,0,0,116000,51513,199.43,2640000,1257720,17200.19,2960000,433512,80.29,1160000,426822,321.16,6140000,2114040,846.93,0,0,0,,0,0,2220000,408759,3338.51,,,,,,, Ungheria_nan_-12042.0_46.62; Moldavia_nan_-78942.0_305.62; Serbia_1130000.0_-523827.0_2027.97;, Bulgaria_nan_452913.0_3102.82; Ucraina_650000.0_133800.0_530.95;
13:10 23-04-2022,232,71,47,6690000,25900,1400000,1410921,282.31,0,0,0,116000,51513,199.43,2640000,1257720,17200.19,2960000,433512,80.29,1160000,426822,321.16,6140000,2114040,846.93,0,0,0,,0,0,2220000,408759,3338.51,,,,,,, Ungheria_nan_-12042.0_46.62; Moldavia_nan_-78942.0_305.62; Serbia_1130000.0_-523827.0_2027.97;, Bulgaria_nan_452913.0_3102.82; Ucraina_650000.0_133800.0_530.95;
13:20 23-04-2022,232,71,47,6690000,25900,1400000,1410921,282.31,0,0,0,116000,51513,199.43,2640000,1257720,17200.19,2960000,433512,80.29,1160000,426822,321.16,6140000,2114040,846.93,0,0,0,,0,0,2220000,408759,3338.51,,,,,,, Ungheria_nan_-12042.0_46.62; Moldavia_nan_-78942.0_305.62; Serbia_1130000.0_-523827.0_2027.97;, Bulgaria_nan_452913.0_3102.82; Ucraina_650000.0_133800.0_530.95;
13:30 23-04-2022,232,71,47,6690000,25900,1400000,1410921,282.31,0,0,0,116000,51513,199.43,2640000,1257720,17200.19,2960000,433512,80.29,1160000,426822,321.16,6140000,2114040,846.93,0,0,0,,0,0,2220000,408759,3338.51,,,,,,, Ungheria_nan_-12042.0_46.62; Moldavia_nan_-78942.0_305.62; Serbia_1130000.0_-523827.0_2027.97;, Bulgaria_nan_452913.0_3102.82; Ucraina_650000.0_133800.0_530.95;
13:40 23-04-2022,232,71,47,6690000,25900,1400000,1410921,282.31,0,0,0,116000,51513,199.43,2640000,1257720,17200.19,2960000,433512,80.29,1160000,426822,321.16,6140000,2114040,846.93,0,0,0,,0,0,2220000,408759,3338.51,,,,,,, Ungheria_nan_-12042.0_46.62; Moldavia_nan_-78942.0_305.62; Serbia_1130000.0_-523827.0_2027.97;, Bulgaria_nan_452913.0_3102.82; Ucraina_650000.0_133800.0_530.95;
13:50 23-04-2022,234,71,47,6720000,26200,1400000,1410528,282.96,0,0,0,116000,51744,199.12,2640000,1257312,17210.78,2960000,433440,78.6,1160000,426720,319.64,6140000,2114112,846.26,0,0,0,,0,0,2220000,408576,3340.5,,,,,,, Ungheria_nan_-11424.0_44.54; Moldavia_nan_-78624.0_306.54; Serbia_1130000.0_-469056.0_1828.76;, Bulgaria_nan_508032.0_3481.98; Ucraina_650000.0_110208.0_437.54;
14:00 23-04-2022,229,71,47,6750000,25800,1400000,1412100,283.8,0,0,0,116000,51300,196.08,2640000,1235925,16904.16,2960000,736425,134.16,1160000,446850,335.4,6140000,1841400,737.88,0,0,0,,0,0,2220000,407700,3333.36,,,,,,, Ungheria_nan_-13500.0_51.6; Moldavia_nan_-118125.0_451.5; Serbia_1130000.0_-469125.0_1793.1;, Bulgaria_nan_507600.0_3439.14; Ucraina_650000.0_110025.0_436.02;
14:10 23-04-2022,229,71,47,6750000,25800,1400000,1412100,283.8,0,0,0,116000,51300,196.08,2640000,1235925,16904.16,2960000,736425,134.16,1160000,446850,335.4,6140000,1841400,737.88,0,0,0,,0,0,2220000,407700,3333.36,,,,,,, Ungheria_nan_-13500.0_51.6; Moldavia_nan_-118125.0_451.5; Serbia_1130000.0_-469125.0_1793.1;, Bulgaria_nan_507600.0_3439.14; Ucraina_650000.0_110025.0_436.02;
14:20 23-04-2022,229,71,47,6750000,25800,1400000,1412100,283.8,0,0,0,116000,51300,196.08,2640000,1235925,16904.16,2960000,736425,134.16,1160000,446850,335.4,6140000,1841400,737.88,0,0,0,,0,0,2220000,407700,3333.36,,,,,,, Ungheria_nan_-13500.0_51.6; Moldavia_nan_-118125.0_451.5; Serbia_1130000.0_-469125.0_1793.1;, Bulgaria_nan_507600.0_3439.14; Ucraina_650000.0_110025.0_436.02;
14:30 23-04-2022,229,71,47,6750000,25800,1400000,1412100,283.8,0,0,0,116000,51300,196.08,2640000,1235925,16904.16,2960000,736425,134.16,1160000,446850,335.4,6140000,1841400,737.88,0,0,0,,0,0,2220000,407700,3333.36,,,,,,, Ungheria_nan_-13500.0_51.6; Moldavia_nan_-118125.0_451.5; Serbia_1130000.0_-469125.0_1793.1;, Bulgaria_nan_507600.0_3439.14; Ucraina_650000.0_110025.0_436.02;
14:40 23-04-2022,228,71,47,6690000,25400,1400000,1412259,281.94,0,0,0,116000,51513,195.58,2640000,1236312,16898.62,2960000,737238,134.62,1160000,446892,335.28,6140000,1842426,736.6,0,0,0,,0,0,2220000,408090,3332.48,,,,,,, Ungheria_nan_-10704.0_40.64; Moldavia_nan_-118413.0_449.58; Serbia_1130000.0_-440871.0_1673.86;, Bulgaria_nan_456927.0_3093.72; Ucraina_650000.0_98343.0_388.62;
14:50 23-04-2022,228,71,47,6690000,25400,1400000,1412259,281.94,0,0,0,116000,51513,195.58,2640000,1236312,16898.62,2960000,737238,134.62,1160000,446892,335.28,6140000,1842426,736.6,0,0,0,,0,0,2220000,408090,3332.48,,,,,,, Ungheria_nan_-10704.0_40.64; Moldavia_nan_-118413.0_449.58; Serbia_1130000.0_-440871.0_1673.86;, Bulgaria_nan_456927.0_3093.72; Ucraina_650000.0_98343.0_388.62;
15:00 23-04-2022,218,73,48,6670000,24200,1400000,1412706,283.14,0,0,0,116000,51359,196.02,2640000,1139236,15575.12,2960000,1151909,210.54,1160000,497582,372.68,6140000,1383358,554.18,0,0,0,,0,0,2220000,408204,3332.34,,,,,,, Moldavia_nan_-189428.0_687.28; Serbia_1130000.0_-441554.0_1602.04;, Bulgaria_nan_457562.0_3054.04; Ungheria_nan_70035.0_232.32; Ucraina_650000.0_98049.0_389.62;
15:10 23-04-2022,218,73,48,6670000,24200,1400000,1412706,283.14,0,0,0,116000,51359,196.02,2640000,1139236,15575.12,2960000,1151909,210.54,1160000,497582,372.68,6140000,1383358,554.18,0,0,0,,0,0,2220000,408204,3332.34,,,,,,, Moldavia_nan_-189428.0_687.28; Serbia_1130000.0_-441554.0_1602.04;, Bulgaria_nan_457562.0_3054.04; Ungheria_nan_70035.0_232.32; Ucraina_650000.0_98049.0_389.62;
15:20 23-04-2022,218,73,48,6670000,24200,1400000,1412706,283.14,0,0,0,116000,51359,196.02,2640000,1139236,15575.12,2960000,1151909,210.54,1160000,497582,372.68,6140000,1383358,554.18,0,0,0,,0,0,2220000,408204,3332.34,,,,,,, Moldavia_nan_-189428.0_687.28; Serbia_1130000.0_-441554.0_1602.04;, Bulgaria_nan_457562.0_3054.04; Ungheria_nan_70035.0_232.32; Ucraina_650000.0_98049.0_389.62;
15:30 23-04-2022,218,73,48,6670000,24200,1400000,1412706,283.14,0,0,0,116000,51359,196.02,2640000,1139236,15575.12,2960000,1151909,210.54,1160000,497582,372.68,6140000,1383358,554.18,0,0,0,,0,0,2220000,408204,3332.34,,,,,,, Moldavia_nan_-189428.0_687.28; Serbia_1130000.0_-441554.0_1602.04;, Bulgaria_nan_457562.0_3054.04; Ungheria_nan_70035.0_232.32; Ucraina_650000.0_98049.0_389.62;
15:40 23-04-2022,218,73,48,6670000,24200,1400000,1412706,283.14,0,0,0,116000,51359,196.02,2640000,1139236,15575.12,2960000,1151909,210.54,1160000,497582,372.68,6140000,1383358,554.18,0,0,0,,0,0,2220000,408204,3332.34,,,,,,, Moldavia_nan_-189428.0_687.28; Serbia_1130000.0_-441554.0_1602.04;, Bulgaria_nan_457562.0_3054.04; Ungheria_nan_70035.0_232.32; Ucraina_650000.0_98049.0_389.62;
15:50 23-04-2022,214,73,48,6570000,23400,1400000,1413207,283.14,0,0,0,116000,51246,196.56,2640000,1139238,15579.72,2960000,1151721,210.6,1160000,497349,372.06,6140000,1383642,554.58,0,0,0,,0,0,2220000,407997,3334.5,,,,,,, Moldavia_nan_-189873.0_676.26; Serbia_1130000.0_-474354.0_1689.48;, Bulgaria_nan_309447.0_2063.88; Ungheria_nan_84096.0_276.12; Ucraina_650000.0_133371.0_528.84;
16:00 23-04-2022,205,74,48,6380000,21800,1400000,1411894,281.22,0,0,0,116000,51040,194.02,2640000,1027818,14017.4,2960000,1411894,259.42,1160000,481690,359.7,6140000,1005488,401.12,0,0,0,,0,0,2220000,407682,3320.14,,,,,,, Moldavia_nan_-189486.0_647.46; Serbia_1130000.0_-474034.0_1619.74;, Bulgaria_nan_308792.0_2001.24; Ungheria_nan_140998.0_438.18; Ucraina_650000.0_132704.0_527.56;
16:10 23-04-2022,205,74,48,6380000,21800,1400000,1411894,281.22,0,0,0,116000,51040,194.02,2640000,1027818,14017.4,2960000,1411894,259.42,1160000,481690,359.7,6140000,1005488,401.12,0,0,0,,0,0,2220000,407682,3320.14,,,,,,, Moldavia_nan_-189486.0_647.46; Serbia_1130000.0_-474034.0_1619.74;, Bulgaria_nan_308792.0_2001.24; Ungheria_nan_140998.0_438.18; Ucraina_650000.0_132704.0_527.56;
16:20 23-04-2022,205,74,48,6380000,21800,1400000,1411894,281.22,0,0,0,116000,51040,194.02,2640000,1027818,14017.4,2960000,1411894,259.42,1160000,481690,359.7,6140000,1005488,401.12,0,0,0,,0,0,2220000,407682,3320.14,,,,,,, Moldavia_nan_-189486.0_647.46; Serbia_1130000.0_-474034.0_1619.74;, Bulgaria_nan_308792.0_2001.24; Ungheria_nan_140998.0_438.18; Ucraina_650000.0_132704.0_527.56;
16:30 23-04-2022,205,74,48,6380000,21800,1400000,1411894,281.22,0,0,0,116000,51040,194.02,2640000,1027818,14017.4,2960000,1411894,259.42,1160000,481690,359.7,6140000,1005488,401.12,0,0,0,,0,0,2220000,407682,3320.14,,,,,,, Moldavia_nan_-189486.0_647.46; Serbia_1130000.0_-474034.0_1619.74;, Bulgaria_nan_308792.0_2001.24; Ungheria_nan_140998.0_438.18; Ucraina_650000.0_132704.0_527.56;
16:40 23-04-2022,202,74,48,6330000,21300,1400000,1411590,281.16,0,0,0,116000,50640,193.83,2640000,1027359,14013.27,2960000,1411590,257.73,1160000,481080,359.97,6140000,1005204,400.44,0,0,0,,0,0,2220000,407652,3320.67,,,,,,, Moldavia_nan_-189267.0_636.87; Serbia_1130000.0_-298776.0_1005.36;, Bulgaria_nan_184836.0_1197.06; Ungheria_nan_140526.0_443.04; Ucraina_650000.0_208890.0_828.57;
16:50 23-04-2022,202,74,48,6330000,21300,1400000,1411590,281.16,0,0,0,116000,50640,193.83,2640000,1027359,14013.27,2960000,1411590,257.73,1160000,481080,359.97,6140000,1005204,400.44,0,0,0,,0,0,2220000,407652,3320.67,,,,,,, Moldavia_nan_-189267.0_636.87; Serbia_1130000.0_-298776.0_1005.36;, Bulgaria_nan_184836.0_1197.06; Ungheria_nan_140526.0_443.04; Ucraina_650000.0_208890.0_828.57;
17:00 23-04-2022,203,74,48,6380000,21600,1400000,1412532,282.96,0,0,0,116000,50402,192.24,2640000,1042492,14258.16,2960000,1510784,276.48,1160000,346434,259.2,6140000,1038026,414.72,0,0,0,,0,0,2220000,405768,3317.76,,,,,,, Moldavia_nan_-146740.0_496.8; Serbia_1130000.0_-299222.0_1013.04;, Bulgaria_nan_185020.0_1209.6; Ungheria_nan_178640.0_552.96; Ucraina_650000.0_209264.0_831.6;
17:10 23-04-2022,203,74,48,6380000,21600,1400000,1412532,282.96,0,0,0,116000,50402,192.24,2640000,1042492,14258.16,2960000,1510784,276.48,1160000,346434,259.2,6140000,1038026,414.72,0,0,0,,0,0,2220000,405768,3317.76,,,,,,, Moldavia_nan_-146740.0_496.8; Serbia_1130000.0_-299222.0_1013.04;, Bulgaria_nan_185020.0_1209.6; Ungheria_nan_178640.0_552.96; Ucraina_650000.0_209264.0_831.6;
17:20 23-04-2022,203,74,48,6380000,21600,1400000,1412532,282.96,0,0,0,116000,50402,192.24,2640000,1042492,14258.16,2960000,1510784,276.48,1160000,346434,259.2,6140000,1038026,414.72,0,0,0,,0,0,2220000,405768,3317.76,,,,,,, Moldavia_nan_-146740.0_496.8; Serbia_1130000.0_-299222.0_1013.04;, Bulgaria_nan_185020.0_1209.6; Ungheria_nan_178640.0_552.96; Ucraina_650000.0_209264.0_831.6;
17:30 23-04-2022,203,74,48,6380000,21600,1400000,1412532,282.96,0,0,0,116000,50402,192.24,2640000,1042492,14258.16,2960000,1510784,276.48,1160000,346434,259.2,6140000,1038026,414.72,0,0,0,,0,0,2220000,405768,3317.76,,,,,,, Moldavia_nan_-146740.0_496.8; Serbia_1130000.0_-299222.0_1013.04;, Bulgaria_nan_185020.0_1209.6; Ungheria_nan_178640.0_552.96; Ucraina_650000.0_209264.0_831.6;
17:40 23-04-2022,200,75,48,6330000,21100,1400000,1412223,282.74,0,0,0,116000,50007,192.01,2640000,1041918,14208.74,2960000,1510338,276.41,1160000,346884,259.53,6140000,1037487,413.56,0,0,0,,0,0,2220000,405753,3306.37,,,,,,, Moldavia_nan_-146856.0_489.52; Serbia_1130000.0_-291813.0_972.71;, Bulgaria_nan_84189.0_548.6; Ungheria_nan_172809.0_552.82; Ucraina_650000.0_267759.0_1061.33;
17:50 23-04-2022,200,75,48,6330000,21100,1400000,1412223,282.74,0,0,0,116000,50007,192.01,2640000,1041918,14208.74,2960000,1510338,276.41,1160000,346884,259.53,6140000,1037487,413.56,0,0,0,,0,0,2220000,405753,3306.37,,,,,,, Moldavia_nan_-146856.0_489.52; Serbia_1130000.0_-291813.0_972.71;, Bulgaria_nan_84189.0_548.6; Ungheria_nan_172809.0_552.82; Ucraina_650000.0_267759.0_1061.33;
18:00 23-04-2022,189,76,50,6580000,20800,1400000,1412068,282.88,0,0,0,116000,50008,191.36,2640000,1008714,13804.96,2960000,1823976,334.88,1160000,278992,210.08,6140000,1069908,428.48,0,0,0,,0,0,2220000,406644,3325.92,,,,,,, Moldavia_nan_-211876.0_669.76; Serbia_1130000.0_-292152.0_923.52;, Bulgaria_nan_84224.0_580.32; Ungheria_nan_176344.0_574.08; Ucraina_650000.0_267806.0_1064.96;
18:10 23-04-2022,189,76,50,6580000,20800,1400000,1412068,282.88,0,0,0,116000,50008,191.36,2640000,1008714,13804.96,2960000,1823976,334.88,1160000,278992,210.08,6140000,1069908,428.48,0,0,0,,0,0,2220000,406644,3325.92,,,,,,, Moldavia_nan_-211876.0_669.76; Serbia_1130000.0_-292152.0_923.52;, Bulgaria_nan_84224.0_580.32; Ungheria_nan_176344.0_574.08; Ucraina_650000.0_267806.0_1064.96;
18:20 23-04-2022,189,76,50,6580000,20800,1400000,1412068,282.88,0,0,0,116000,50008,191.36,2640000,1008714,13804.96,2960000,1823976,334.88,1160000,278992,210.08,6140000,1069908,428.48,0,0,0,,0,0,2220000,406644,3325.92,,,,,,, Moldavia_nan_-211876.0_669.76; Serbia_1130000.0_-292152.0_923.52;, Bulgaria_nan_84224.0_580.32; Ungheria_nan_176344.0_574.08; Ucraina_650000.0_267806.0_1064.96;
18:30 23-04-2022,189,76,50,6580000,20800,1400000,1412068,282.88,0,0,0,116000,50008,191.36,2640000,1008714,13804.96,2960000,1823976,334.88,1160000,278992,210.08,6140000,1069908,428.48,0,0,0,,0,0,2220000,406644,3325.92,,,,,,, Moldavia_nan_-211876.0_669.76; Serbia_1130000.0_-292152.0_923.52;, Bulgaria_nan_84224.0_580.32; Ungheria_nan_176344.0_574.08; Ucraina_650000.0_267806.0_1064.96;
18:40 23-04-2022,187,76,51,6520000,20300,1400000,1412232,282.17,0,0,0,116000,50204,190.82,2640000,1009296,13783.7,2960000,1824296,334.95,1160000,279056,209.09,6140000,1069932,428.33,0,0,0,,0,0,2220000,406848,3321.08,,,,,,, Bulgaria_nan_-71068.0_221.27; Moldavia_nan_-211900.0_659.75; Serbia_1130000.0_-380768.0_1185.52;, Ungheria_nan_177344.0_594.79; Ucraina_650000.0_290792.0_1155.07;
18:50 23-04-2022,187,76,51,6520000,20300,1400000,1412232,282.17,0,0,0,116000,50204,190.82,2640000,1009296,13783.7,2960000,1824296,334.95,1160000,279056,209.09,6140000,1069932,428.33,0,0,0,,0,0,2220000,406848,3321.08,,,,,,, Bulgaria_nan_-71068.0_221.27; Moldavia_nan_-211900.0_659.75; Serbia_1130000.0_-380768.0_1185.52;, Ungheria_nan_177344.0_594.79; Ucraina_650000.0_290792.0_1155.07;
19:00 23-04-2022,193,75,49,6400000,20600,1400000,1410560,282.22,0,0,0,116000,51200,195.7,2640000,1028480,14069.8,2960000,1736320,319.3,1160000,128000,96.82,6140000,1146880,459.38,0,0,0,,0,0,2220000,408320,3341.32,,,,,,, Bulgaria_nan_-71040.0_228.66; Moldavia_nan_-189440.0_609.76; Serbia_1130000.0_-380800.0_1225.7;, Ungheria_nan_199680.0_677.74; Ucraina_650000.0_291200.0_1155.66;
19:10 23-04-2022,193,75,49,6400000,20600,1400000,1410560,282.22,0,0,0,116000,51200,195.7,2640000,1028480,14069.8,2960000,1736320,319.3,1160000,128000,96.82,6140000,1146880,459.38,0,0,0,,0,0,2220000,408320,3341.32,,,,,,, Bulgaria_nan_-71040.0_228.66; Moldavia_nan_-189440.0_609.76; Serbia_1130000.0_-380800.0_1225.7;, Ungheria_nan_199680.0_677.74; Ucraina_650000.0_291200.0_1155.66;
19:20 23-04-2022,193,75,49,6400000,20600,1400000,1410560,282.22,0,0,0,116000,51200,195.7,2640000,1028480,14069.8,2960000,1736320,319.3,1160000,128000,96.82,6140000,1146880,459.38,0,0,0,,0,0,2220000,408320,3341.32,,,,,,, Bulgaria_nan_-71040.0_228.66; Moldavia_nan_-189440.0_609.76; Serbia_1130000.0_-380800.0_1225.7;, Ungheria_nan_199680.0_677.74; Ucraina_650000.0_291200.0_1155.66;
19:30 23-04-2022,193,75,49,6400000,20600,1400000,1410560,282.22,0,0,0,116000,51200,195.7,2640000,1028480,14069.8,2960000,1736320,319.3,1160000,128000,96.82,6140000,1146880,459.38,0,0,0,,0,0,2220000,408320,3341.32,,,,,,, Bulgaria_nan_-71040.0_228.66; Moldavia_nan_-189440.0_609.76; Serbia_1130000.0_-380800.0_1225.7;, Ungheria_nan_199680.0_677.74; Ucraina_650000.0_291200.0_1155.66;
19:40 23-04-2022,193,75,49,6400000,20600,1400000,1410560,282.22,0,0,0,116000,51200,195.7,2640000,1028480,14069.8,2960000,1736320,319.3,1160000,128000,96.82,6140000,1146880,459.38,0,0,0,,0,0,2220000,408320,3341.32,,,,,,, Bulgaria_nan_-71040.0_228.66; Moldavia_nan_-189440.0_609.76; Serbia_1130000.0_-380800.0_1225.7;, Ungheria_nan_199680.0_677.74; Ucraina_650000.0_291200.0_1155.66;
19:50 23-04-2022,194,75,49,6450000,20800,1400000,1409970,282.88,0,0,0,116000,50955,195.52,2640000,1028130,14048.32,2960000,1735695,318.24,1160000,127710,95.68,6140000,1146810,457.6,0,0,0,,0,0,2220000,408285,3336.32,,,,,,, Bulgaria_nan_-76755.0_247.52; Moldavia_nan_-188985.0_609.44; Serbia_1130000.0_-347655.0_1121.12;, Ungheria_nan_196080.0_692.64; Ucraina_650000.0_345720.0_1372.8;
20:00 23-04-2022,208,73,46,6120000,21200,1400000,1411272,281.96,0,0,0,116000,51408,197.16,2640000,1075284,14712.8,2960000,1354968,248.04,1160000,23868,19.08,6140000,1312740,525.76,0,0,0,,0,0,2220000,410040,3353.84,,,,,,, Bulgaria_nan_-77112.0_267.12; Moldavia_nan_-152388.0_527.88; Serbia_1130000.0_-348228.0_1206.28;, Ungheria_nan_134028.0_485.48; Ucraina_650000.0_345780.0_1375.88;
20:10 23-04-2022,208,73,46,6120000,21200,1400000,1411272,281.96,0,0,0,116000,51408,197.16,2640000,1075284,14712.8,2960000,1354968,248.04,1160000,23868,19.08,6140000,1312740,525.76,0,0,0,,0,0,2220000,410040,3353.84,,,,,,, Bulgaria_nan_-77112.0_267.12; Moldavia_nan_-152388.0_527.88; Serbia_1130000.0_-348228.0_1206.28;, Ungheria_nan_134028.0_485.48; Ucraina_650000.0_345780.0_1375.88;
20:20 23-04-2022,208,73,46,6120000,21200,1400000,1411272,281.96,0,0,0,116000,51408,197.16,2640000,1075284,14712.8,2960000,1354968,248.04,1160000,23868,19.08,6140000,1312740,525.76,0,0,0,,0,0,2220000,410040,3353.84,,,,,,, Bulgaria_nan_-77112.0_267.12; Moldavia_nan_-152388.0_527.88; Serbia_1130000.0_-348228.0_1206.28;, Ungheria_nan_134028.0_485.48; Ucraina_650000.0_345780.0_1375.88;
20:30 23-04-2022,208,73,46,6120000,21200,1400000,1411272,281.96,0,0,0,116000,51408,197.16,2640000,1075284,14712.8,2960000,1354968,248.04,1160000,23868,19.08,6140000,1312740,525.76,0,0,0,,0,0,2220000,410040,3353.84,,,,,,, Bulgaria_nan_-77112.0_267.12; Moldavia_nan_-152388.0_527.88; Serbia_1130000.0_-348228.0_1206.28;, Ungheria_nan_134028.0_485.48; Ucraina_650000.0_345780.0_1375.88;
