timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
05:50 21-04-2022,472,26,26,3890000,30500,0,0,0,0,0,0,663000,194111,741.15,2420000,994673.0,13563.35,5500000,700589,128.1,4010000,0,0.0,1010000,106975,42.7,0,0,0,,0,0,9140000,1723270,14042.2,66000,0,0.0,,169993,1979.45, Grecia_500000.0_-462521.0_3626.45; Centrosud (Italia)_nan_-1070917.0_8396.65; Sicilia (Italia)_nan_-225231.0_1765.95;,
06:00 21-04-2022,472,26,26,3890000,30500,0,0,0,0,0,0,663000,194111,741.15,2420000,994673.0,13563.35,5500000,700589,128.1,4010000,0,0.0,1010000,106975,42.7,0,0,0,,0,0,9140000,1723270,14042.2,66000,0,0.0,,169993,1979.45, Grecia_500000.0_-462521.0_3626.45; Centrosud (Italia)_nan_-1070917.0_8396.65; Sicilia (Italia)_nan_-225231.0_1765.95;,
06:10 21-04-2022,384,37,37,4680000,29900,0,0,0,0,0,0,663000,212940,816.27,2420000,759096.0,10363.34,5500000,1440504,263.12,4010000,0,0.0,1010000,94536,38.87,0,0,0,,0,0,9140000,1971684,16077.23,66000,936,8.97,,200304,2332.2, Grecia_500000.0_-462384.0_2954.12; Centrosud (Italia)_nan_-1070316.0_6838.13; Sicilia (Italia)_nan_-225108.0_1438.19;,
06:20 21-04-2022,384,37,37,4680000,29900,0,0,0,0,0,0,663000,212940,816.27,2420000,759096.0,10363.34,5500000,1440504,263.12,4010000,0,0.0,1010000,94536,38.87,0,0,0,,0,0,9140000,1971684,16077.23,66000,936,8.97,,200304,2332.2, Grecia_500000.0_-462384.0_2954.12; Centrosud (Italia)_nan_-1070316.0_6838.13; Sicilia (Italia)_nan_-225108.0_1438.19;,
06:30 21-04-2022,384,37,37,4680000,29900,0,0,0,0,0,0,663000,212940,816.27,2420000,759096.0,10363.34,5500000,1440504,263.12,4010000,0,0.0,1010000,94536,38.87,0,0,0,,0,0,9140000,1971684,16077.23,66000,936,8.97,,200304,2332.2, Grecia_500000.0_-462384.0_2954.12; Centrosud (Italia)_nan_-1070316.0_6838.13; Sicilia (Italia)_nan_-225108.0_1438.19;,
06:40 21-04-2022,384,37,37,4680000,29900,0,0,0,0,0,0,663000,212940,816.27,2420000,759096.0,10363.34,5500000,1440504,263.12,4010000,0,0.0,1010000,94536,38.87,0,0,0,,0,0,9140000,1971684,16077.23,66000,936,8.97,,200304,2332.2, Grecia_500000.0_-462384.0_2954.12; Centrosud (Italia)_nan_-1070316.0_6838.13; Sicilia (Italia)_nan_-225108.0_1438.19;,
06:50 21-04-2022,459,28,28,4040000,30800,0,0,0,0,0,0,663000,186244,711.48,2420000,1011212.0,13786.08,5500000,826988,150.92,4010000,0,0.0,1010000,107060,43.12,0,0,0,,0,0,9140000,1748108,14241.92,66000,0,0.0,,160388,1863.4, Grecia_500000.0_-505808.0_3856.16; Centrosud (Italia)_nan_-1319464.0_10059.28; Sicilia (Italia)_nan_-50096.0_381.92;,
07:00 21-04-2022,459,28,28,4040000,30800,0,0,0,0,0,0,663000,186244,711.48,2420000,1011212.0,13786.08,5500000,826988,150.92,4010000,0,0.0,1010000,107060,43.12,0,0,0,,0,0,9140000,1748108,14241.92,66000,0,0.0,,160388,1863.4, Grecia_500000.0_-505808.0_3856.16; Centrosud (Italia)_nan_-1319464.0_10059.28; Sicilia (Italia)_nan_-50096.0_381.92;,
07:10 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
07:20 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
07:30 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
07:40 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
07:50 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
08:00 21-04-2022,398,35,35,4900000,32500,0,0,0,0,0,0,663000,213150,815.75,2420000,817810.0,11176.75,5500000,1385720,253.5,4010000,0,0.0,1010000,96530,39.0,0,0,0,,0,0,9140000,2180500,17810.0,66000,490,6.5,,205310,2395.25, Grecia_500000.0_-504700.0_3347.5; Centrosud (Italia)_nan_-1316630.0_8732.75; Sicilia (Italia)_nan_-49980.0_331.5;,
08:10 21-04-2022,412,31,31,5530000,38000,0,0,0,0,0,0,663000,211799,813.2,2420000,895860.0,12243.6,5500000,1323882,243.2,4010000,23226,19.0,1010000,152075,60.8,0,0,0,,0,0,9140000,2709700,22135.0,66000,553,7.6,,212352,2477.6, Grecia_500000.0_-505442.0_3473.2; Centrosud (Italia)_nan_-1380288.0_9484.8; Sicilia (Italia)_nan_-85715.0_589.0;,
08:20 21-04-2022,412,31,31,5530000,38000,0,0,0,0,0,0,663000,211799,813.2,2420000,895860.0,12243.6,5500000,1323882,243.2,4010000,23226,19.0,1010000,152075,60.8,0,0,0,,0,0,9140000,2709700,22135.0,66000,553,7.6,,212352,2477.6, Grecia_500000.0_-505442.0_3473.2; Centrosud (Italia)_nan_-1380288.0_9484.8; Sicilia (Italia)_nan_-85715.0_589.0;,
08:30 21-04-2022,412,31,31,5530000,38000,0,0,0,0,0,0,663000,211799,813.2,2420000,895860.0,12243.6,5500000,1323882,243.2,4010000,23226,19.0,1010000,152075,60.8,0,0,0,,0,0,9140000,2709700,22135.0,66000,553,7.6,,212352,2477.6, Grecia_500000.0_-505442.0_3473.2; Centrosud (Italia)_nan_-1380288.0_9484.8; Sicilia (Italia)_nan_-85715.0_589.0;,
08:40 21-04-2022,412,31,31,5530000,38000,0,0,0,0,0,0,663000,211799,813.2,2420000,895860.0,12243.6,5500000,1323882,243.2,4010000,23226,19.0,1010000,152075,60.8,0,0,0,,0,0,9140000,2709700,22135.0,66000,553,7.6,,212352,2477.6, Grecia_500000.0_-505442.0_3473.2; Centrosud (Italia)_nan_-1380288.0_9484.8; Sicilia (Italia)_nan_-85715.0_589.0;,
08:50 21-04-2022,412,31,31,5530000,38000,0,0,0,0,0,0,663000,211799,813.2,2420000,895860.0,12243.6,5500000,1323882,243.2,4010000,23226,19.0,1010000,152075,60.8,0,0,0,,0,0,9140000,2709700,22135.0,66000,553,7.6,,212352,2477.6, Grecia_500000.0_-505442.0_3473.2; Centrosud (Italia)_nan_-1380288.0_9484.8; Sicilia (Italia)_nan_-85715.0_589.0;,
09:00 21-04-2022,421,32,32,5260000,36900,0,0,0,0,0,0,663000,185152,708.48,2420000,1074618.0,14667.75,5500000,1031486,188.19,4010000,12098,7.38,1010000,257214,103.32,0,0,0,,0,0,9140000,2173958,17734.14,66000,0,0.0,,200932,2343.15, Grecia_500000.0_-507064.0_3557.16; Centrosud (Italia)_nan_-2262852.0_15874.38;, Sicilia (Italia)_nan_325068.0_1143.9;
09:10 21-04-2022,388,35,35,6490000,41900,0,0,0,0,0,0,663000,212872,817.05,2420000,941050.0,12850.73,5500000,1248027,230.45,4010000,373175,280.73,1010000,286858,113.13,0,0,0,,0,0,9140000,2880911,23501.71,66000,649,8.38,,220660,2572.66, Grecia_500000.0_-507518.0_3276.58; Centrosud (Italia)_nan_-2263712.0_14614.72;, Sicilia (Italia)_nan_325149.0_1525.16;
09:20 21-04-2022,388,35,35,6490000,41900,0,0,0,0,0,0,663000,212872,817.05,2420000,941050.0,12850.73,5500000,1248027,230.45,4010000,373175,280.73,1010000,286858,113.13,0,0,0,,0,0,9140000,2880911,23501.71,66000,649,8.38,,220660,2572.66, Grecia_500000.0_-507518.0_3276.58; Centrosud (Italia)_nan_-2263712.0_14614.72;, Sicilia (Italia)_nan_325149.0_1525.16;
09:30 21-04-2022,388,35,35,6490000,41900,0,0,0,0,0,0,663000,212872,817.05,2420000,941050.0,12850.73,5500000,1248027,230.45,4010000,373175,280.73,1010000,286858,113.13,0,0,0,,0,0,9140000,2880911,23501.71,66000,649,8.38,,220660,2572.66, Grecia_500000.0_-507518.0_3276.58; Centrosud (Italia)_nan_-2263712.0_14614.72;, Sicilia (Italia)_nan_325149.0_1525.16;
09:40 21-04-2022,388,35,35,6490000,41900,0,0,0,0,0,0,663000,212872,817.05,2420000,941050.0,12850.73,5500000,1248027,230.45,4010000,373175,280.73,1010000,286858,113.13,0,0,0,,0,0,9140000,2880911,23501.71,66000,649,8.38,,220660,2572.66, Grecia_500000.0_-507518.0_3276.58; Centrosud (Italia)_nan_-2263712.0_14614.72;, Sicilia (Italia)_nan_325149.0_1525.16;
09:50 21-04-2022,409,34,34,5430000,37000,0,0,0,0,0,0,663000,191136,732.6,2420000,1066452.0,14589.1,5500000,1072425,196.1,4010000,159099,118.4,1010000,298107,118.4,0,0,0,,0,0,9140000,2182317,17834.0,66000,0,0.0,,222087,2590.0, Grecia_500000.0_-506076.0_3448.4; Centrosud (Italia)_nan_-2111184.0_14385.6;, Sicilia (Italia)_nan_238920.0_817.7;
10:00 21-04-2022,409,34,34,5430000,37000,0,0,0,0,0,0,663000,191136,732.6,2420000,1066452.0,14589.1,5500000,1072425,196.1,4010000,159099,118.4,1010000,298107,118.4,0,0,0,,0,0,9140000,2182317,17834.0,66000,0,0.0,,222087,2590.0, Grecia_500000.0_-506076.0_3448.4; Centrosud (Italia)_nan_-2111184.0_14385.6;, Sicilia (Italia)_nan_238920.0_817.7;
10:10 21-04-2022,359,41,41,7060000,42200,0,0,0,0,0,0,663000,213212,818.68,2420000,961572.0,13136.86,5500000,1094300,202.56,4010000,1098536,822.9,1010000,363590,143.48,0,0,0,,0,0,9140000,2865654,23395.68,66000,706,8.44,,223096,2607.96, Grecia_500000.0_-505496.0_3021.52; Centrosud (Italia)_nan_-2110940.0_12617.8;, Sicilia (Italia)_nan_238628.0_1063.44;
10:20 21-04-2022,359,41,41,7060000,42200,0,0,0,0,0,0,663000,213212,818.68,2420000,961572.0,13136.86,5500000,1094300,202.56,4010000,1098536,822.9,1010000,363590,143.48,0,0,0,,0,0,9140000,2865654,23395.68,66000,706,8.44,,223096,2607.96, Grecia_500000.0_-505496.0_3021.52; Centrosud (Italia)_nan_-2110940.0_12617.8;, Sicilia (Italia)_nan_238628.0_1063.44;
10:30 21-04-2022,359,41,41,7060000,42200,0,0,0,0,0,0,663000,213212,818.68,2420000,961572.0,13136.86,5500000,1094300,202.56,4010000,1098536,822.9,1010000,363590,143.48,0,0,0,,0,0,9140000,2865654,23395.68,66000,706,8.44,,223096,2607.96, Grecia_500000.0_-505496.0_3021.52; Centrosud (Italia)_nan_-2110940.0_12617.8;, Sicilia (Italia)_nan_238628.0_1063.44;
10:40 21-04-2022,359,41,41,7060000,42200,0,0,0,0,0,0,663000,213212,818.68,2420000,961572.0,13136.86,5500000,1094300,202.56,4010000,1098536,822.9,1010000,363590,143.48,0,0,0,,0,0,9140000,2865654,23395.68,66000,706,8.44,,223096,2607.96, Grecia_500000.0_-505496.0_3021.52; Centrosud (Italia)_nan_-2110940.0_12617.8;, Sicilia (Italia)_nan_238628.0_1063.44;
10:50 21-04-2022,380,39,39,6120000,38800,0,0,0,0,0,0,663000,189108,725.56,2420000,1071000.0,14639.24,5500000,1246032,228.92,4010000,455940,341.44,1010000,208080,81.48,0,0,0,,0,0,9140000,2250936,18387.32,66000,0,0.0,,236844,2766.44, Grecia_500000.0_-6120.0_38.8; Centrosud (Italia)_nan_-2989620.0_18953.8;, Sicilia (Italia)_nan_462672.0_1629.6;
11:00 21-04-2022,380,39,39,6120000,38800,0,0,0,0,0,0,663000,189108,725.56,2420000,1071000.0,14639.24,5500000,1246032,228.92,4010000,455940,341.44,1010000,208080,81.48,0,0,0,,0,0,9140000,2250936,18387.32,66000,0,0.0,,236844,2766.44, Grecia_500000.0_-6120.0_38.8; Centrosud (Italia)_nan_-2989620.0_18953.8;, Sicilia (Italia)_nan_462672.0_1629.6;
11:10 21-04-2022,338,45,45,7650000,43100,0,0,0,0,0,0,663000,214965,823.21,2420000,963135.0,13158.43,5500000,1068705,193.95,4010000,1684530,1262.83,1010000,201960,81.89,0,0,0,,0,0,9140000,2829735,23105.91,66000,765,8.62,,221850,2590.31, Grecia_500000.0_-6120.0_34.48; Centrosud (Italia)_nan_-2991150.0_16852.1;, Sicilia (Italia)_nan_462825.0_1874.85;
11:20 21-04-2022,338,45,45,7650000,43100,0,0,0,0,0,0,663000,214965,823.21,2420000,963135.0,13158.43,5500000,1068705,193.95,4010000,1684530,1262.83,1010000,201960,81.89,0,0,0,,0,0,9140000,2829735,23105.91,66000,765,8.62,,221850,2590.31, Grecia_500000.0_-6120.0_34.48; Centrosud (Italia)_nan_-2991150.0_16852.1;, Sicilia (Italia)_nan_462825.0_1874.85;
11:30 21-04-2022,338,45,45,7650000,43100,0,0,0,0,0,0,663000,214965,823.21,2420000,963135.0,13158.43,5500000,1068705,193.95,4010000,1684530,1262.83,1010000,201960,81.89,0,0,0,,0,0,9140000,2829735,23105.91,66000,765,8.62,,221850,2590.31, Grecia_500000.0_-6120.0_34.48; Centrosud (Italia)_nan_-2991150.0_16852.1;, Sicilia (Italia)_nan_462825.0_1874.85;
11:40 21-04-2022,338,45,45,7650000,43100,0,0,0,0,0,0,663000,214965,823.21,2420000,963135.0,13158.43,5500000,1068705,193.95,4010000,1684530,1262.83,1010000,201960,81.89,0,0,0,,0,0,9140000,2829735,23105.91,66000,765,8.62,,221850,2590.31, Grecia_500000.0_-6120.0_34.48; Centrosud (Italia)_nan_-2991150.0_16852.1;, Sicilia (Italia)_nan_462825.0_1874.85;
11:50 21-04-2022,338,45,45,7650000,43100,0,0,0,0,0,0,663000,214965,823.21,2420000,963135.0,13158.43,5500000,1068705,193.95,4010000,1684530,1262.83,1010000,201960,81.89,0,0,0,,0,0,9140000,2829735,23105.91,66000,765,8.62,,221850,2590.31, Grecia_500000.0_-6120.0_34.48; Centrosud (Italia)_nan_-2991150.0_16852.1;, Sicilia (Italia)_nan_462825.0_1874.85;
12:00 21-04-2022,336,46,46,7290000,40800,0,0,0,0,0,0,663000,182250,697.68,2420000,1066527.0,14557.44,5500000,1531629,281.52,4010000,789507,591.6,1010000,467289,187.68,0,0,0,,0,0,9140000,2297808,18743.52,66000,0,0.0,,234009,2729.52, Centrosud (Italia)_nan_-3934413.0_22019.76;, Grecia_500000.0_228906.0_1358.64; Sicilia (Italia)_nan_492804.0_1660.56;
12:10 21-04-2022,317,50,49,7750000,41000,0,0,0,0,0,0,663000,215450,824.1,2420000,949375.0,12976.5,5500000,1029200,188.6,4010000,2055300,1541.6,1010000,148800,61.5,0,0,0,,0,0,9140000,2422650,19790.7,66000,775,8.2,,206925,2414.9, Centrosud (Italia)_nan_-3934675.0_20815.7;, Grecia_500000.0_229400.0_1361.2; Sicilia (Italia)_nan_492900.0_1832.7;
12:20 21-04-2022,317,50,49,7750000,41000,0,0,0,0,0,0,663000,215450,824.1,2420000,949375.0,12976.5,5500000,1029200,188.6,4010000,2055300,1541.6,1010000,148800,61.5,0,0,0,,0,0,9140000,2422650,19790.7,66000,775,8.2,,206925,2414.9, Centrosud (Italia)_nan_-3934675.0_20815.7;, Grecia_500000.0_229400.0_1361.2; Sicilia (Italia)_nan_492900.0_1832.7;
12:30 21-04-2022,317,50,49,7750000,41000,0,0,0,0,0,0,663000,215450,824.1,2420000,949375.0,12976.5,5500000,1029200,188.6,4010000,2055300,1541.6,1010000,148800,61.5,0,0,0,,0,0,9140000,2422650,19790.7,66000,775,8.2,,206925,2414.9, Centrosud (Italia)_nan_-3934675.0_20815.7;, Grecia_500000.0_229400.0_1361.2; Sicilia (Italia)_nan_492900.0_1832.7;
12:40 21-04-2022,317,50,49,7750000,41000,0,0,0,0,0,0,663000,215450,824.1,2420000,949375.0,12976.5,5500000,1029200,188.6,4010000,2055300,1541.6,1010000,148800,61.5,0,0,0,,0,0,9140000,2422650,19790.7,66000,775,8.2,,206925,2414.9, Centrosud (Italia)_nan_-3934675.0_20815.7;, Grecia_500000.0_229400.0_1361.2; Sicilia (Italia)_nan_492900.0_1832.7;
12:50 21-04-2022,309,51,51,7890000,40600,0,0,0,0,0,0,663000,183837,706.44,2420000,1105389.0,15091.02,5500000,1965399,361.34,4010000,1451760,1088.08,1010000,205929,81.2,0,0,0,,0,0,9140000,2359899,19248.46,66000,0,0.0,,190149,2216.76, Centrosud (Italia)_nan_-4144617.0_21327.18;, Grecia_500000.0_179103.0_1063.72; Sicilia (Italia)_nan_247746.0_751.1;
13:00 21-04-2022,309,51,51,7890000,40600,0,0,0,0,0,0,663000,183837,706.44,2420000,1105389.0,15091.02,5500000,1965399,361.34,4010000,1451760,1088.08,1010000,205929,81.2,0,0,0,,0,0,9140000,2359899,19248.46,66000,0,0.0,,190149,2216.76, Centrosud (Italia)_nan_-4144617.0_21327.18;, Grecia_500000.0_179103.0_1063.72; Sicilia (Italia)_nan_247746.0_751.1;
13:10 21-04-2022,296,54,54,7260000,35800,0,0,0,0,0,0,663000,216348,826.98,2420000,887898.0,12125.46,5500000,1044714,189.74,4010000,2299242,1721.98,1010000,143022,57.28,0,0,0,,0,0,9140000,2049498,16722.18,66000,726,7.16,,190938,2230.34, Centrosud (Italia)_nan_-4141830.0_20423.9;, Grecia_500000.0_178596.0_1063.26; Sicilia (Italia)_nan_247566.0_852.04;
13:20 21-04-2022,296,54,54,7260000,35800,0,0,0,0,0,0,663000,216348,826.98,2420000,887898.0,12125.46,5500000,1044714,189.74,4010000,2299242,1721.98,1010000,143022,57.28,0,0,0,,0,0,9140000,2049498,16722.18,66000,726,7.16,,190938,2230.34, Centrosud (Italia)_nan_-4141830.0_20423.9;, Grecia_500000.0_178596.0_1063.26; Sicilia (Italia)_nan_247566.0_852.04;
13:30 21-04-2022,296,54,54,7260000,35800,0,0,0,0,0,0,663000,216348,826.98,2420000,887898.0,12125.46,5500000,1044714,189.74,4010000,2299242,1721.98,1010000,143022,57.28,0,0,0,,0,0,9140000,2049498,16722.18,66000,726,7.16,,190938,2230.34, Centrosud (Italia)_nan_-4141830.0_20423.9;, Grecia_500000.0_178596.0_1063.26; Sicilia (Italia)_nan_247566.0_852.04;
13:40 21-04-2022,296,54,54,7260000,35800,0,0,0,0,0,0,663000,216348,826.98,2420000,887898.0,12125.46,5500000,1044714,189.74,4010000,2299242,1721.98,1010000,143022,57.28,0,0,0,,0,0,9140000,2049498,16722.18,66000,726,7.16,,190938,2230.34, Centrosud (Italia)_nan_-4141830.0_20423.9;, Grecia_500000.0_178596.0_1063.26; Sicilia (Italia)_nan_247566.0_852.04;
13:50 21-04-2022,313,50,50,7560000,39400,0,0,0,0,0,0,663000,185220,709.2,2420000,1104516.0,15090.2,5500000,2185596,401.88,4010000,1104516,827.4,1010000,170856,66.98,0,0,0,,0,0,9140000,2367036,19325.7,66000,0,0.0,,191268,2226.1, Grecia_500000.0_-50652.0_263.98; Centrosud (Italia)_nan_-4343220.0_22631.36;, Sicilia (Italia)_nan_250992.0_752.54;
14:00 21-04-2022,281,57,57,6930000,32400,0,0,0,0,0,0,663000,214830,822.96,2420000,817047.0,11161.8,5500000,1126818,207.36,4010000,2314620,1736.64,1010000,132363,51.84,0,0,0,,0,0,9140000,1886346,15399.72,66000,693,6.48,,187110,2183.76, Grecia_500000.0_-51282.0_239.76; Centrosud (Italia)_nan_-4342338.0_20301.84;, Sicilia (Italia)_nan_250866.0_829.44;
14:10 21-04-2022,281,57,57,6930000,32400,0,0,0,0,0,0,663000,214830,822.96,2420000,817047.0,11161.8,5500000,1126818,207.36,4010000,2314620,1736.64,1010000,132363,51.84,0,0,0,,0,0,9140000,1886346,15399.72,66000,693,6.48,,187110,2183.76, Grecia_500000.0_-51282.0_239.76; Centrosud (Italia)_nan_-4342338.0_20301.84;, Sicilia (Italia)_nan_250866.0_829.44;
14:20 21-04-2022,281,57,57,6930000,32400,0,0,0,0,0,0,663000,214830,822.96,2420000,817047.0,11161.8,5500000,1126818,207.36,4010000,2314620,1736.64,1010000,132363,51.84,0,0,0,,0,0,9140000,1886346,15399.72,66000,693,6.48,,187110,2183.76, Grecia_500000.0_-51282.0_239.76; Centrosud (Italia)_nan_-4342338.0_20301.84;, Sicilia (Italia)_nan_250866.0_829.44;
14:30 21-04-2022,281,57,57,6930000,32400,0,0,0,0,0,0,663000,214830,822.96,2420000,817047.0,11161.8,5500000,1126818,207.36,4010000,2314620,1736.64,1010000,132363,51.84,0,0,0,,0,0,9140000,1886346,15399.72,66000,693,6.48,,187110,2183.76, Grecia_500000.0_-51282.0_239.76; Centrosud (Italia)_nan_-4342338.0_20301.84;, Sicilia (Italia)_nan_250866.0_829.44;
14:40 21-04-2022,281,57,57,6930000,32400,0,0,0,0,0,0,663000,214830,822.96,2420000,817047.0,11161.8,5500000,1126818,207.36,4010000,2314620,1736.64,1010000,132363,51.84,0,0,0,,0,0,9140000,1886346,15399.72,66000,693,6.48,,187110,2183.76, Grecia_500000.0_-51282.0_239.76; Centrosud (Italia)_nan_-4342338.0_20301.84;, Sicilia (Italia)_nan_250866.0_829.44;
14:50 21-04-2022,301,53,53,7740000,38900,0,0,0,0,0,0,663000,182664,700.2,2420000,1104498.0,15100.98,5500000,2446614,447.35,4010000,1136232,851.91,1010000,62694,23.34,0,0,0,,0,0,9140000,2262402,18489.17,66000,0,0.0,,188856,2205.63, Grecia_500000.0_-54954.0_276.19; Centrosud (Italia)_nan_-4409478.0_22161.33;, Sicilia (Italia)_nan_355266.0_1073.64;
15:00 21-04-2022,271,59,59,6850000,30900,0,0,0,0,0,0,663000,215090,825.03,2420000,742540.0,10156.83,5500000,1169980,213.21,4010000,2268035,1702.59,1010000,123985,49.44,0,0,0,,0,0,9140000,1790590,14634.24,66000,685,6.18,,184265,2147.55, Grecia_500000.0_-54800.0_247.2; Centrosud (Italia)_nan_-4405235.0_19871.79;, Sicilia (Italia)_nan_354830.0_1164.93;
15:10 21-04-2022,271,59,59,6850000,30900,0,0,0,0,0,0,663000,215090,825.03,2420000,742540.0,10156.83,5500000,1169980,213.21,4010000,2268035,1702.59,1010000,123985,49.44,0,0,0,,0,0,9140000,1790590,14634.24,66000,685,6.18,,184265,2147.55, Grecia_500000.0_-54800.0_247.2; Centrosud (Italia)_nan_-4405235.0_19871.79;, Sicilia (Italia)_nan_354830.0_1164.93;
15:20 21-04-2022,271,59,59,6850000,30900,0,0,0,0,0,0,663000,215090,825.03,2420000,742540.0,10156.83,5500000,1169980,213.21,4010000,2268035,1702.59,1010000,123985,49.44,0,0,0,,0,0,9140000,1790590,14634.24,66000,685,6.18,,184265,2147.55, Grecia_500000.0_-54800.0_247.2; Centrosud (Italia)_nan_-4405235.0_19871.79;, Sicilia (Italia)_nan_354830.0_1164.93;
15:30 21-04-2022,271,59,59,6850000,30900,0,0,0,0,0,0,663000,215090,825.03,2420000,742540.0,10156.83,5500000,1169980,213.21,4010000,2268035,1702.59,1010000,123985,49.44,0,0,0,,0,0,9140000,1790590,14634.24,66000,685,6.18,,184265,2147.55, Grecia_500000.0_-54800.0_247.2; Centrosud (Italia)_nan_-4405235.0_19871.79;, Sicilia (Italia)_nan_354830.0_1164.93;
15:40 21-04-2022,271,59,59,6850000,30900,0,0,0,0,0,0,663000,215090,825.03,2420000,742540.0,10156.83,5500000,1169980,213.21,4010000,2268035,1702.59,1010000,123985,49.44,0,0,0,,0,0,9140000,1790590,14634.24,66000,685,6.18,,184265,2147.55, Grecia_500000.0_-54800.0_247.2; Centrosud (Italia)_nan_-4405235.0_19871.79;, Sicilia (Italia)_nan_354830.0_1164.93;
15:50 21-04-2022,297,53,53,7700000,38100,0,0,0,0,0,0,663000,180950,693.42,2420000,1108030.0,15125.7,5500000,2545620,464.82,4010000,1071840,803.91,1010000,70840,26.67,0,0,0,,0,0,9140000,2178330,17773.65,66000,0,0.0,,180180,2099.31, Grecia_500000.0_-16170.0_80.01; Centrosud (Italia)_nan_-4549160.0_22509.48;, Sicilia (Italia)_nan_364210.0_1108.71;
16:00 21-04-2022,269,58,58,6880000,30900,0,0,0,0,0,0,663000,214656,825.03,2420000,716208.0,9807.66,5500000,1268672,231.75,4010000,2158944,1622.25,1010000,141728,55.62,0,0,0,,0,0,9140000,1827328,14946.33,66000,688,6.18,,187136,2187.72, Grecia_500000.0_-15824.0_71.07; Centrosud (Italia)_nan_-4545616.0_20415.63;, Sicilia (Italia)_nan_363952.0_1214.37;
16:10 21-04-2022,269,58,58,6880000,30900,0,0,0,0,0,0,663000,214656,825.03,2420000,716208.0,9807.66,5500000,1268672,231.75,4010000,2158944,1622.25,1010000,141728,55.62,0,0,0,,0,0,9140000,1827328,14946.33,66000,688,6.18,,187136,2187.72, Grecia_500000.0_-15824.0_71.07; Centrosud (Italia)_nan_-4545616.0_20415.63;, Sicilia (Italia)_nan_363952.0_1214.37;
16:20 21-04-2022,269,58,58,6880000,30900,0,0,0,0,0,0,663000,214656,825.03,2420000,716208.0,9807.66,5500000,1268672,231.75,4010000,2158944,1622.25,1010000,141728,55.62,0,0,0,,0,0,9140000,1827328,14946.33,66000,688,6.18,,187136,2187.72, Grecia_500000.0_-15824.0_71.07; Centrosud (Italia)_nan_-4545616.0_20415.63;, Sicilia (Italia)_nan_363952.0_1214.37;
